Type,SampleID,SiteID,Date,Taxon Code,Taxon name,Abundance,Alkalinity
R,1687891,123096,18/10/2010,EU002A,Eunotia pectinalis,1,73
R,1687891,123096,18/10/2010,ZZZ835,Achnanthidium minutissimum type,66,73
R,1687891,123096,18/10/2010,CO001B,Cocconeis placentula var. euglypta,11,73
R,1687891,123096,18/10/2010,NA617A,Navicula saprophila,1,73
R,1687891,123096,18/10/2010,NI015A,Nitzschia dissipata,4,73
R,1687891,123096,18/10/2010,NI139A,Nitzschia paleaeformis,1,73
R,1687891,123096,18/10/2010,GO013C,Gomphonema parvulum var. exilissimum,3,73
R,1687891,123096,18/10/2010,SS003A,Staurosirella leptostauron,1,73
R,1687891,123096,18/10/2010,NA009A,Navicula lanceolata,13,73
R,1687891,123096,18/10/2010,CC9999,Cyclostephanos sp.,4,73
R,1687891,123096,18/10/2010,RE001A,Reimeria sinuata,4,73
R,1687891,123096,18/10/2010,NA023A,Navicula gregaria,12,73
R,1687891,123096,18/10/2010,RC002A,Rhoicosphenia abbreviata,27,73
R,1687891,123096,18/10/2010,DT021A,Diatoma mesodon,1,73
R,1687891,123096,18/10/2010,LU002A,Luticola cohnii,3,73
R,1687891,123096,18/10/2010,NA761A,Navicula lenzii,35,73
R,1687891,123096,18/10/2010,NI009A,Nitzschia palea,1,73
R,1687891,123096,18/10/2010,NI046A,Nitzschia sigmoidea,1,73
R,1687891,123096,18/10/2010,NA007A,Navicula cryptocephala,2,73
R,1687891,123096,18/10/2010,GO050A,Gomphonema minutum,1,73
R,1687891,123096,18/10/2010,CO001C,Cocconeis placentula var. lineata,4,73
R,1687891,123096,18/10/2010,AC001R,Achnanthes lanceolata subsp. frequentissima,15,73
R,1687891,123096,18/10/2010,NA095A,Navicula tripunctata,9,73
R,1687891,123096,18/10/2010,FR009A,Fragilaria capucina,12,73
R,1687891,123096,18/10/2010,FR007A,Fragilaria vaucheriae,2,73
R,1687891,123096,18/10/2010,NA084A,Navicula atomus,1,73
R,1687891,123096,18/10/2010,GO013A,Gomphonema parvulum,5,73
R,1687891,123096,18/10/2010,AM012A,Amphora pediculus,29,73
R,1687891,123096,18/10/2010,EY011A,Encyonema minutum,11,73
R,1687891,123096,18/10/2010,FR006A,Fragilaria brevistriata,2,73
R,1687891,123096,18/10/2010,GM002A,Gomphoneis olivaceoides,2,73
R,1687891,123096,18/10/2010,ME015A,Melosira varians,17,73
R,1717503,122783,25/05/2010,GO052A,Gomphonema olivaceoides,14,27
R,1717503,122783,25/05/2010,NA023A,Navicula gregaria,1,27
R,1717503,122783,25/05/2010,CO9999,Cocconeis sp.,1,27
R,1717503,122783,25/05/2010,FR009A,Fragilaria capucina,1,27
R,1717503,122783,25/05/2010,ZZZ835,Achnanthidium minutissimum type,278,27
R,1717503,122783,25/05/2010,EY004A,Encyonema prostratum,1,27
R,1717503,122783,25/05/2010,GO050A,Gomphonema minutum,1,27
R,1717503,122783,25/05/2010,AC025A,Achnanthes flexella,1,27
R,1717503,122783,25/05/2010,EY011A,Encyonema minutum,6,27
R,1717503,122783,25/05/2010,AC141A,Achnanthes bioretii,18,27
R,1717503,122783,25/05/2010,UN9999,Unknown diatom,3,27
R,1717503,122783,25/05/2010,RE001A,Reimeria sinuata,29,27
R,1717503,122783,25/05/2010,DT004A,Diatoma tenue,3,27
R,1717503,122783,25/05/2010,ZZZ896,Planothidium frequentissimum,6,27
R,1717503,122783,25/05/2010,FR009B,Fragilaria capucina var. mesolepta,2,27
R,1717506,123153,13/04/2010,FR009A,Fragilaria capucina,2,4
R,1717506,123153,13/04/2010,YH001A,Ctenophora pulchella,1,4
R,1717506,123153,13/04/2010,GO004A,Gomphonema gracile,5,4
R,1717506,123153,13/04/2010,GO050A,Gomphonema minutum,1,4
R,1717506,123153,13/04/2010,HN001A,Hannaea arcus,21,4
R,1717506,123153,13/04/2010,AC9999,Achnanthes sp.,3,4
R,1717506,123153,13/04/2010,TA001A,Tabellaria flocculosa,11,4
R,1717506,123153,13/04/2010,GO9999,Gomphonema sp.,7,4
R,1717506,123153,13/04/2010,GO013C,Gomphonema parvulum var. exilissimum,5,4
R,1717506,123153,13/04/2010,MR001A,Meridion circulare,1,4
R,1717506,123153,13/04/2010,GO052A,Gomphonema olivaceoides,19,4
R,1717506,123153,13/04/2010,EY016A,Encyonema silesiacum,15,4
R,1717506,123153,13/04/2010,FR007A,Fragilaria vaucheriae,12,4
R,1717506,123153,13/04/2010,EY011A,Encyonema minutum,17,4
R,1717506,123153,13/04/2010,GO013A,Gomphonema parvulum,1,4
R,1717506,123153,13/04/2010,ZZZ835,Achnanthidium minutissimum type,242,4
R,1717506,123153,13/04/2010,GO001A,Gomphonema olivaceum,9,4
R,1717506,123153,13/04/2010,FR009H,Fragilaria capucina var. gracilis,2,4
R,1717506,123153,13/04/2010,EY9999,Encyonema sp.,8,4
R,1794446,7651,15/04/2011,CO001B,Cocconeis placentula var. euglypta,23,29
R,1794446,7651,15/04/2011,NA617A,Navicula saprophila,2,29
R,1794446,7651,15/04/2011,NA023A,Navicula gregaria,29,29
R,1794446,7651,15/04/2011,NI002A,Nitzschia fonticola,4,29
R,1794446,7651,15/04/2011,AC143A,Achnanthes oblongella,3,29
R,1794446,7651,15/04/2011,ZZZ835,Achnanthidium minutissimum type,218,29
R,1794446,7651,15/04/2011,EY015A,Encyonema reichardtii,17,29
R,1794446,7651,15/04/2011,ZZZ982,Navicula claytonii,16,29
R,1794446,7651,15/04/2011,NA009A,Navicula lanceolata,2,29
R,1794446,7651,15/04/2011,ZZZ986,Cocconeis placentula var. pseudolineata,3,29
R,1794446,7651,15/04/2011,RC002A,Rhoicosphenia abbreviata,3,29
R,1794446,7651,15/04/2011,RE001A,Reimeria sinuata,13,29
R,1794446,7651,15/04/2011,FU002D,Frustulia rhomboides var. amphipleuroides,2,29
R,1794446,7651,15/04/2011,EY011A,Encyonema minutum,6,29
R,1794446,7651,15/04/2011,GO052A,Gomphonema olivaceoides,12,29
R,1794446,7651,15/04/2011,AM012A,Amphora pediculus,9,29
R,1794446,7651,15/04/2011,AC037A,Achnanthes biasolettiana,1,29
R,1794463,7989,20/04/2011,ZZZ941,Diatoma problematica,2,114
R,1794463,7989,20/04/2011,NA134A,Navicula subminuscula,1,114
R,1794463,7989,20/04/2011,ZZZ835,Achnanthidium minutissimum type,210,114
R,1794463,7989,20/04/2011,CO001B,Cocconeis placentula var. euglypta,6,114
R,1794463,7989,20/04/2011,RC002A,Rhoicosphenia abbreviata,26,114
R,1794463,7989,20/04/2011,NA675A,Navicula tenelloides,2,114
R,1794463,7989,20/04/2011,EY011A,Encyonema minutum,2,114
R,1794463,7989,20/04/2011,ZZZ982,Navicula claytonii,20,114
R,1794463,7989,20/04/2011,AC001R,Achnanthes lanceolata subsp. frequentissima,3,114
R,1794463,7989,20/04/2011,AM012A,Amphora pediculus,19,114
R,1794463,7989,20/04/2011,GM001A,Gomphoneis olivaceum,1,114
R,1794463,7989,20/04/2011,AM9999,Amphora sp.,17,114
R,1794463,7989,20/04/2011,NA030A,Navicula menisculus,1,114
R,1794463,7989,20/04/2011,AC141A,Achnanthes bioretii,2,114
R,1794463,7989,20/04/2011,RE001A,Reimeria sinuata,3,114
R,1794463,7989,20/04/2011,NI166A,Nitzschia sociabilis,1,114
R,1794463,7989,20/04/2011,NA617A,Navicula saprophila,5,114
R,1794463,7989,20/04/2011,FR9999,Fragilaria sp.,1,114
R,1794463,7989,20/04/2011,GY001A,Gyrosigma attenuatum,1,114
R,1794463,7989,20/04/2011,NA023A,Navicula gregaria,22,114
R,1794463,7989,20/04/2011,NA042A,Navicula minima,1,114
R,1794463,7989,20/04/2011,NI015A,Nitzschia dissipata,3,114
R,1794463,7989,20/04/2011,MR001A,Meridion circulare,1,114
R,1794463,7989,20/04/2011,NI033A,Nitzschia paleacea,1,114
R,1794467,8540,21/04/2011,ZZZ926,Reimeria uniseriata,1,111
R,1794467,8540,21/04/2011,NA023A,Navicula gregaria,33,111
R,1794467,8540,21/04/2011,ZZZ920,Psammothidium lauenburgianum,1,111
R,1794467,8540,21/04/2011,NI009A,Nitzschia palea,4,111
R,1794467,8540,21/04/2011,GO001A,Gomphonema olivaceum,4,111
R,1794467,8540,21/04/2011,FR009A,Fragilaria capucina,2,111
R,1794467,8540,21/04/2011,DE001A,Denticula tenuis,1,111
R,1794467,8540,21/04/2011,CO001A,Cocconeis placentula,2,111
R,1794467,8540,21/04/2011,NI031A,Nitzschia linearis,1,111
R,1794467,8540,21/04/2011,RC002A,Rhoicosphenia abbreviata,4,111
R,1794467,8540,21/04/2011,NA066A,Navicula capitata,1,111
R,1794467,8540,21/04/2011,NI043A,Nitzschia inconspicua,5,111
R,1794467,8540,21/04/2011,NA042A,Navicula minima,36,111
R,1794467,8540,21/04/2011,NI033A,Nitzschia paleacea,2,111
R,1794467,8540,21/04/2011,SU001A,Surirella angusta,1,111
R,1794467,8540,21/04/2011,FR007A,Fragilaria vaucheriae,4,111
R,1794467,8540,21/04/2011,NA768A,Navicula reichardtiana,2,111
R,1794467,8540,21/04/2011,NA751A,Navicula cryptotenella,1,111
R,1794467,8540,21/04/2011,ZZZ982,Navicula claytonii,2,111
R,1794467,8540,21/04/2011,GO001F,Gomphonema olivaceum var. olivaceoides,1,111
R,1794467,8540,21/04/2011,NA095A,Navicula tripunctata,4,111
R,1794467,8540,21/04/2011,CO005A,Cocconeis pediculus,2,111
R,1794467,8540,21/04/2011,NI093A,Nitzschia draveillensis,1,111
R,1794467,8540,21/04/2011,NA084A,Navicula atomus,78,111
R,1794467,8540,21/04/2011,CC9999,Cyclostephanos sp.,15,111
R,1794467,8540,21/04/2011,NI015A,Nitzschia dissipata,7,111
R,1794467,8540,21/04/2011,MR001A,Meridion circulare,3,111
R,1794467,8540,21/04/2011,NI166A,Nitzschia sociabilis,1,111
R,1794467,8540,21/04/2011,DT003A,Diatoma vulgare,10,111
R,1794467,8540,21/04/2011,ZZZ835,Achnanthidium minutissimum type,13,111
R,1794467,8540,21/04/2011,SU073A,Surirella brebissonii,1,111
R,1794467,8540,21/04/2011,NA009A,Navicula lanceolata,9,111
R,1794467,8540,21/04/2011,ZZZ922,Planothidium sp.,2,111
R,1794467,8540,21/04/2011,AM012A,Amphora pediculus,1,111
R,1794467,8540,21/04/2011,SY001A,Synedra ulna,3,111
R,1794506,8455,19/04/2011,CO001A,Cocconeis placentula,107,36
R,1794506,8455,19/04/2011,FR007A,Fragilaria vaucheriae,14,36
R,1794506,8455,19/04/2011,RE001A,Reimeria sinuata,41,36
R,1794506,8455,19/04/2011,CO005A,Cocconeis pediculus,2,36
R,1794506,8455,19/04/2011,NA023A,Navicula gregaria,14,36
R,1794506,8455,19/04/2011,GO080A,Gomphonema pumilum,3,36
R,1794506,8455,19/04/2011,GO001A,Gomphonema olivaceum,5,36
R,1794506,8455,19/04/2011,GO001F,Gomphonema olivaceum var. olivaceoides,12,36
R,1794506,8455,19/04/2011,ZZZ922,Planothidium sp.,2,36
R,1794506,8455,19/04/2011,HN001A,Hannaea arcus,11,36
R,1794506,8455,19/04/2011,ZZZ851,Achnanthidium biasolettiana var. subatomus,126,36
R,1794506,8455,19/04/2011,MR001A,Meridion circulare,2,36
R,1794506,8455,19/04/2011,CO005A,Cocconeis pediculus,2,36
R,1794506,8455,19/04/2011,NI015A,Nitzschia dissipata,11,36
R,1794506,8455,19/04/2011,AM012A,Amphora pediculus,4,36
R,1794506,8455,19/04/2011,EY011A,Encyonema minutum,4,36
R,1794506,8455,19/04/2011,DD001A,Didymosphenia geminata,1,36
R,1794506,8455,19/04/2011,SU073A,Surirella brebissonii,3,36
R,1794506,8455,19/04/2011,ZZZ835,Achnanthidium minutissimum type,39,36
R,1794506,8455,19/04/2011,FR009A,Fragilaria capucina,2,36
R,1794506,8455,19/04/2011,DE001A,Denticula tenuis,1,36
R,1794506,8455,19/04/2011,ZZZ897,Planothidium lanceolatum,3,36
R,1794506,8455,19/04/2011,EY015A,Encyonema reichardtii,19,36
R,1794506,8455,19/04/2011,GO027A,Gomphonema ventricosum,1,36
R,1794506,8455,19/04/2011,SY001A,Synedra ulna,9,36
R,1794506,8455,19/04/2011,NA751A,Navicula cryptotenella,3,36
R,1794506,8455,19/04/2011,ZZZ982,Navicula claytonii,7,36
R,1794506,8455,19/04/2011,NA009A,Navicula lanceolata,78,36
R,1794506,8455,19/04/2011,GO013A,Gomphonema parvulum,6,36
R,1794513,8801,20/04/2011,AC9999,Achnanthes sp.,4,17
R,1794513,8801,20/04/2011,SL001A,Sellaphora pupula,2,17
R,1794513,8801,20/04/2011,GO004A,Gomphonema gracile,1,17
R,1794513,8801,20/04/2011,EY9999,Encyonema sp.,1,17
R,1794513,8801,20/04/2011,ZZZ835,Achnanthidium minutissimum type,319,17
R,1794513,8801,20/04/2011,GO052A,Gomphonema olivaceoides,4,17
R,1794513,8801,20/04/2011,AU003A,Aulacoseira granulata,4,17
R,1794513,8801,20/04/2011,FR007A,Fragilaria vaucheriae,6,17
R,1794513,8801,20/04/2011,EY016A,Encyonema silesiacum,2,17
R,1794513,8801,20/04/2011,FR009H,Fragilaria capucina var. gracilis,4,17
R,1794513,8801,20/04/2011,HN001A,Hannaea arcus,2,17
R,1794513,8801,20/04/2011,EY011A,Encyonema minutum,4,17
R,1794513,8801,20/04/2011,DT004A,Diatoma tenue,1,17
R,1794513,8801,20/04/2011,EU107A,Eunotia implicata,1,17
R,1794513,8801,20/04/2011,EY9999,Encyonema sp.,4,17
R,1794513,8801,20/04/2011,FR009A,Fragilaria capucina,14,17
R,1794516,8811,20/04/2011,NA042A,Navicula minima,2,28
R,1794516,8811,20/04/2011,FR009A,Fragilaria capucina,14,28
R,1794516,8811,20/04/2011,GO003A,Gomphonema angustatum,1,28
R,1794516,8811,20/04/2011,HN001A,Hannaea arcus,24,28
R,1794516,8811,20/04/2011,NA084A,Navicula atomus,1,28
R,1794516,8811,20/04/2011,ZZZ959,Achnanthidium minutissimum,161,28
R,1794516,8811,20/04/2011,ZZZ982,Navicula claytonii,4,28
R,1794516,8811,20/04/2011,SY003A,Synedra acus,1,28
R,1794516,8811,20/04/2011,NI043A,Nitzschia inconspicua,1,28
R,1794516,8811,20/04/2011,DT021A,Diatoma mesodon,2,28
R,1794516,8811,20/04/2011,RE001A,Reimeria sinuata,9,28
R,1794516,8811,20/04/2011,EY011A,Encyonema minutum,24,28
R,1794516,8811,20/04/2011,ZZZ911,Achnanthidium subatomus,22,28
R,1794516,8811,20/04/2011,NI043A,Nitzschia inconspicua,1,28
R,1794516,8811,20/04/2011,SU073A,Surirella brebissonii,2,28
R,1794516,8811,20/04/2011,CO001A,Cocconeis placentula,5,28
R,1794516,8811,20/04/2011,NI009A,Nitzschia palea,5,28
R,1794516,8811,20/04/2011,NA009A,Navicula lanceolata,8,28
R,1794516,8811,20/04/2011,EC001A,Eucocconeis flexella,1,28
R,1794516,8811,20/04/2011,MR001A,Meridion circulare,16,28
R,1794516,8811,20/04/2011,NA751A,Navicula cryptotenella,1,28
R,1794516,8811,20/04/2011,FR007A,Fragilaria vaucheriae,24,28
R,1794516,8811,20/04/2011,NI033A,Nitzschia paleacea,1,28
R,1794516,8811,20/04/2011,NI042A,Nitzschia acicularis,1,28
R,1794516,8811,20/04/2011,GO080A,Gomphonema pumilum,1,28
R,1794516,8811,20/04/2011,NI015A,Nitzschia dissipata,2,28
R,1794516,8811,20/04/2011,ZZZ897,Planothidium lanceolatum,1,28
R,1794516,8811,20/04/2011,NI002A,Nitzschia fonticola,1,28
R,1794516,8811,20/04/2011,GO052A,Gomphonema olivaceoides,19,28
R,1794516,8811,20/04/2011,NA023A,Navicula gregaria,8,28
R,1794516,8811,20/04/2011,AM012A,Amphora pediculus,1,28
R,1794940,123153,11/04/2011,EU070A,Eunotia bilunaris,2,8
R,1794940,123153,11/04/2011,RE001A,Reimeria sinuata,1,8
R,1794940,123153,11/04/2011,GO003A,Gomphonema angustatum,1,8
R,1794940,123153,11/04/2011,ZZZ835,Achnanthidium minutissimum type,35,8
R,1794940,123153,11/04/2011,HN001A,Hannaea arcus,56,8
R,1794940,123153,11/04/2011,TA001A,Tabellaria flocculosa,11,8
R,1794940,123153,11/04/2011,RC002A,Rhoicosphenia abbreviata,2,8
R,1794940,123153,11/04/2011,MR001A,Meridion circulare,14,8
R,1794940,123153,11/04/2011,GM001A,Gomphoneis olivaceum,16,8
R,1794940,123153,11/04/2011,FR009L,Fragilaria capucina var. amphicephala,1,8
R,1794940,123153,11/04/2011,FR007A,Fragilaria vaucheriae,7,8
R,1794940,123153,11/04/2011,YH001A,Ctenophora pulchella,3,8
R,1794940,123153,11/04/2011,EU9999,Eunotia sp.,2,8
R,1794940,123153,11/04/2011,GO004A,Gomphonema gracile,1,8
R,1794940,123153,11/04/2011,SY001A,Synedra ulna,1,8
R,1794940,123153,11/04/2011,GO013C,Gomphonema parvulum var. exilissimum,30,8
R,1794940,123153,11/04/2011,EY9999,Encyonema sp.,1,8
R,1794940,123153,11/04/2011,FR009H,Fragilaria capucina var. gracilis,3,8
R,1794940,123153,11/04/2011,FR009A,Fragilaria capucina,62,8
R,1794940,123153,11/04/2011,AC143A,Achnanthes oblongella,5,8
R,1794940,123153,11/04/2011,NA023A,Navicula gregaria,1,8
R,1794940,123153,11/04/2011,GM002A,Gomphoneis olivaceoides,57,8
R,1795048,123172,30/05/2011,NI025A,Nitzschia recta,1,8
R,1795048,123172,30/05/2011,FR007A,Fragilaria vaucheriae,5,8
R,1795048,123172,30/05/2011,GO013C,Gomphonema parvulum var. exilissimum,29,8
R,1795048,123172,30/05/2011,EU110A,Eunotia minor,2,8
R,1795048,123172,30/05/2011,PI022A,Pinnularia subcapitata,4,8
R,1795048,123172,30/05/2011,FR002C,Fragilaria construens var. venter,2,8
R,1795048,123172,30/05/2011,ZZZ835,Achnanthidium minutissimum type,215,8
R,1795048,123172,30/05/2011,PI9999,Pinnularia sp.,1,8
R,1795048,123172,30/05/2011,AU003A,Aulacoseira granulata,2,8
R,1795048,123172,30/05/2011,SA012A,Stauroneis kriegeri,1,8
R,1795048,123172,30/05/2011,NA042A,Navicula minima,1,8
R,1795048,123172,30/05/2011,FU002A,Frustulia rhomboides,1,8
R,1795048,123172,30/05/2011,RC002A,Rhoicosphenia abbreviata,9,8
R,1795048,123172,30/05/2011,DT004A,Diatoma tenue,2,8
R,1795048,123172,30/05/2011,EU009A,Eunotia exigua,1,8
R,1795048,123172,30/05/2011,TA001A,Tabellaria flocculosa,6,8
R,1795048,123172,30/05/2011,FR009A,Fragilaria capucina,9,8
R,1795048,123172,30/05/2011,NI031A,Nitzschia linearis,1,8
R,1795048,123172,30/05/2011,NI033A,Nitzschia paleacea,1,8
R,1795048,123172,30/05/2011,NA675A,Navicula tenelloides,1,8
R,1795048,123172,30/05/2011,EY017A,Encyonema gracile,3,8
R,1795048,123172,30/05/2011,EU002A,Eunotia pectinalis,5,8
R,1795048,123172,30/05/2011,EU9999,Eunotia sp.,9,8
R,1795048,123172,30/05/2011,ZZZ925,Sellaphora bacillum,1,8
R,1795048,123172,30/05/2011,SL9999,Sellaphora sp.,1,8
R,1795048,123172,30/05/2011,FR009H,Fragilaria capucina var. gracilis,3,8
R,1795048,123172,30/05/2011,NI014A,Nitzschia amphibia,2,8
R,1795048,123172,30/05/2011,GM002A,Gomphoneis olivaceoides,1,8
R,1795048,123172,30/05/2011,AC143A,Achnanthes oblongella,25,8
R,1795048,123172,30/05/2011,AC141A,Achnanthes bioretii,3,8
R,1795048,123172,30/05/2011,CO001C,Cocconeis placentula var. lineata,8,8
R,1798486,9540,14/04/2011,GO073A,Gomphonema angustum,45,39
R,1798486,9540,14/04/2011,FR009K,Fragilaria capucina var. capitellata,1,39
R,1798486,9540,14/04/2011,NI152A,Nitzschia pusilla,1,39
R,1798486,9540,14/04/2011,HN001A,Hannaea arcus,11,39
R,1798486,9540,14/04/2011,ME015A,Melosira varians,3,39
R,1798486,9540,14/04/2011,ACHD-02,Achnanthidium pyrenaicum,10,39
R,1798486,9540,14/04/2011,EY016A,Encyonema silesiacum,3,39
R,1798486,9540,14/04/2011,GO001A,Gomphonema olivaceum,4,39
R,1798486,9540,14/04/2011,RE001A,Reimeria sinuata,4,39
R,1798486,9540,14/04/2011,NA095A,Navicula tripunctata,1,39
R,1798486,9540,14/04/2011,SY001A,Synedra ulna,1,39
R,1798486,9540,14/04/2011,MR001A,Meridion circulare,2,39
R,1798486,9540,14/04/2011,FR009A,Fragilaria capucina,12,39
R,1798486,9540,14/04/2011,NA751A,Navicula cryptotenella,1,39
R,1798486,9540,14/04/2011,ZZZ835,Achnanthidium minutissimum type,58,39
R,1798486,9540,14/04/2011,SU073A,Surirella brebissonii,4,39
R,1798486,9540,14/04/2011,NI033A,Nitzschia paleacea,3,39
R,1798486,9540,14/04/2011,NI015A,Nitzschia dissipata,3,39
R,1798486,9540,14/04/2011,NA009A,Navicula lanceolata,68,39
R,1798486,9540,14/04/2011,MR001A,Meridion circulare,1,39
R,1798486,9540,14/04/2011,CO001C,Cocconeis placentula var. lineata,3,39
R,1798486,9540,14/04/2011,SY003A,Synedra acus,1,39
R,1798486,9540,14/04/2011,FR007A,Fragilaria vaucheriae,3,39
R,1798486,9540,14/04/2011,DT003A,Diatoma vulgare,2,39
R,1798486,9540,14/04/2011,ZZZ986,Cocconeis placentula var. pseudolineata,1,39
R,1798486,9540,14/04/2011,SY009A,Synedra nana,1,39
R,1798486,9540,14/04/2011,RC002A,Rhoicosphenia abbreviata,7,39
R,1798486,9540,14/04/2011,GO027A,Gomphonema ventricosum,2,39
R,1798486,9540,14/04/2011,EY004A,Encyonema prostratum,9,39
R,1798486,9540,14/04/2011,GO003A,Gomphonema angustatum,1,39
R,1798486,9540,14/04/2011,NA023A,Navicula gregaria,3,39
R,1798486,9540,14/04/2011,GO052A,Gomphonema olivaceoides,57,39
R,1798571,206971,04/05/2011,GO023A,Gomphonema truncatum,1,6
R,1798571,206971,04/05/2011,EU003A,Eunotia praerupta,1,6
R,1798571,206971,04/05/2011,FR009H,Fragilaria capucina var. gracilis,12,6
R,1798571,206971,04/05/2011,SY001A,Synedra ulna,1,6
R,1798571,206971,04/05/2011,EU047A,Eunotia incisa,1,6
R,1798571,206971,04/05/2011,BR9999,Brachysira sp.,5,6
R,1798571,206971,04/05/2011,EU002A,Eunotia pectinalis,2,6
R,1798571,206971,04/05/2011,FR9999,Fragilaria sp.,2,6
R,1798571,206971,04/05/2011,AC143A,Achnanthes oblongella,1,6
R,1798571,206971,04/05/2011,EU070A,Eunotia bilunaris,1,6
R,1798571,206971,04/05/2011,FR007A,Fragilaria vaucheriae,32,6
R,1798571,206971,04/05/2011,CY9999,Cyclotella sp.,2,6
R,1798571,206971,04/05/2011,TA001A,Tabellaria flocculosa,8,6
R,1798571,206971,04/05/2011,NA007A,Navicula cryptocephala,4,6
R,1798571,206971,04/05/2011,GO013C,Gomphonema parvulum var. exilissimum,6,6
R,1798571,206971,04/05/2011,FR060A,Fragilaria tenera,6,6
R,1798571,206971,04/05/2011,NA042A,Navicula minima,2,6
R,1798571,206971,04/05/2011,BR001A,Brachysira vitrea,1,6
R,1798571,206971,04/05/2011,DT004A,Diatoma tenue,2,6
R,1798571,206971,04/05/2011,EY011A,Encyonema minutum,22,6
R,1798571,206971,04/05/2011,GO004A,Gomphonema gracile,2,6
R,1798571,206971,04/05/2011,GO013A,Gomphonema parvulum,7,6
R,1798571,206971,04/05/2011,EY016A,Encyonema silesiacum,8,6
R,1798571,206971,04/05/2011,DT022A,Diatoma moniliformis,19,6
R,1798571,206971,04/05/2011,ZZZ835,Achnanthidium minutissimum type,206,6
R,1798571,206971,04/05/2011,NI9999,Nitzschia sp.,2,6
R,1798571,206971,04/05/2011,NA617A,Navicula saprophila,1,6
R,1800059,3415,13/05/2011,NI164B,Nitzschia sinuata var. delognei,1,108
R,1800059,3415,13/05/2011,NI009C,Nitzschia palea var. debilis,1,108
R,1800059,3415,13/05/2011,NI005A,Nitzschia perminuta,1,108
R,1800059,3415,13/05/2011,NI031A,Nitzschia linearis,1,108
R,1800059,3415,13/05/2011,FR009H,Fragilaria capucina var. gracilis,5,108
R,1800059,3415,13/05/2011,CO001C,Cocconeis placentula var. lineata,2,108
R,1800059,3415,13/05/2011,NI031C,Nitzschia linearis var. subtilis,1,108
R,1800059,3415,13/05/2011,EY011A,Encyonema minutum,10,108
R,1800059,3415,13/05/2011,NI049A,Nitzschia vermicularis,3,108
R,1800059,3415,13/05/2011,UN9995,Centric undif.,13,108
R,1800059,3415,13/05/2011,CO005A,Cocconeis pediculus,1,108
R,1800059,3415,13/05/2011,DT022A,Diatoma moniliformis,2,108
R,1800059,3415,13/05/2011,ZZZ835,Achnanthidium minutissimum type,50,108
R,1800059,3415,13/05/2011,AM012A,Amphora pediculus,18,108
R,1800059,3415,13/05/2011,NI198A,Nitzschia lacuum,13,108
R,1800059,3415,13/05/2011,CM013A,Cymbella helvetica,2,108
R,1800059,3415,13/05/2011,GO001A,Gomphonema olivaceum,3,108
R,1800059,3415,13/05/2011,SY003A,Synedra acus,2,108
R,1800059,3415,13/05/2011,AU9999,Aulacoseira sp.,34,108
R,1800059,3415,13/05/2011,NA617A,Navicula saprophila,1,108
R,1800059,3415,13/05/2011,NA768A,Navicula reichardtiana,5,108
R,1800059,3415,13/05/2011,CN001A,Cymbellonitzschia diluviana,1,108
R,1800059,3415,13/05/2011,NI043A,Nitzschia inconspicua,2,108
R,1800059,3415,13/05/2011,ACHD-02,Achnanthidium pyrenaicum,5,108
